# Função: x/2 - tan(2*x)
"# Intervalo: [7*pi/4 + 1e-2, 9*pi/4 - 1e-2], Precisão: 1e-10, Iterações Máximas: 200"

k,a,b,f(a),f(b),xk,f(xk),Erro Rel
127,6.928010552803369,7.058583470577035,0.0013452498650979915,-46.464041420260266,6.928014333105495,0.0012489250863536342,5.456544897796238e-07
128,6.928014333105495,7.058583470577035,0.0012489250863536342,-46.464041420260266,6.928017842629918,0.0011594953120764168,5.065697726351219e-07
129,6.928017842629918,7.058583470577035,0.0011594953120764168,-46.464041420260266,6.928021100772153,0.001076467296123213,4.702846868566206e-07
130,6.928021100772153,7.058583470577035,0.001076467296123213,-46.464041420260266,6.92802412553842,0.000999383035572809,4.3659869149977823e-07
131,6.92802412553842,7.058583470577035,0.000999383035572809,-46.464041420260266,6.928026933645167,0.0009278172584369895,4.0532561060511547e-07
132,6.928026933645167,7.058583470577035,0.0009278172584369895,-46.464041420260266,6.928029540611451,0.0008613750895129217,3.762926049576214e-07
133,6.928029540611451,7.058583470577035,0.0008613750895129217,-46.464041420260266,6.92803196084471,0.0007996898819676294,3.493392168272543e-07
134,6.92803196084471,7.058583470577035,0.0007996898819676294,-46.464041420260266,6.92803420772039,0.0007424212032343478,3.2431648171470594e-07
135,6.92803420772039,7.058583470577035,0.0007424212032343478,-46.464041420260266,6.928036293655862,0.0006892529638755204,3.010861063545977e-07
136,6.928036293655862,7.058583470577035,0.0006892529638755204,-46.464041420260266,6.928038230179055,0.0006398916796434145,2.7951970377087276e-07
137,6.928038230179055,7.058583470577035,0.0006398916796434145,-46.464041420260266,6.928040027992164,0.0005940648572733793,2.594980834225985e-07
138,6.928040027992164,7.058583470577035,0.0005940648572733793,-46.464041420260266,6.928041697030796,0.000551519495175487,2.409105926613144e-07
139,6.928041697030796,7.058583470577035,0.000551519495175487,-46.464041420260266,6.92804324651888,0.0005120206909328516,2.236545051164601e-07
140,6.92804324651888,7.058583470577035,0.0005120206909328516,-46.464041420260266,6.928044685019645,0.0004753503480853253,2.0763445262503473e-07
141,6.928044685019645,7.058583470577035,0.0004753503480853253,-46.464041420260266,6.9280460204829515,0.00044130597500186783,1.9276189873473887e-07
142,6.9280460204829515,7.058583470577035,0.00044130597500186783,-46.464041420260266,6.928047260289214,0.000409699569543449,1.7895464857823837e-07
143,6.928047260289214,7.058583470577035,0.000409699569543449,-46.464041420260266,6.928048411290202,0.00038035658319504406,1.661363951518886e-07
144,6.928048411290202,7.058583470577035,0.00038035658319504406,-46.464041420260266,6.928049479846901,0.00035311495917761285,1.5423629720110237e-07
145,6.928049479846901,7.058583470577035,0.00035311495917761285,-46.464041420260266,6.928050471864665,0.00032782423917571786,1.4318858793268048e-07
146,6.928050471864665,7.058583470577035,0.00032782423917571786,-46.464041420260266,6.92805139282586,0.0003043447337981893,1.329322117632587e-07
147,6.92805139282586,7.058583470577035,0.0003043447337981893,-46.464041420260266,6.928052247820153,0.00028254675247946914,1.2341048570773055e-07
148,6.928052247820153,7.058583470577035,0.00028254675247946914,-46.464041420260266,6.928053041572648,0.0002623098880909555,1.1457078784223508e-07
149,6.928053041572648,7.058583470577035,0.0002623098880909555,-46.464041420260266,6.928053778469996,0.00024352235290623232,1.0636426501892593e-07
150,6.928053778469996,7.058583470577035,0.00024352235290623232,-46.464041420260266,6.92805446258464,0.00022608036184483023,9.874556386972886e-08
151,6.92805446258464,7.058583470577035,0.00022608036184483023,-46.464041420260266,6.928055097697318,0.0002098875600111541,9.167257888666872e-08
152,6.928055097697318,7.058583470577035,0.0002098875600111541,-46.464041420260266,6.928055687317961,0.00019485449082821886,8.51062216120523e-08
153,6.928055687317961,7.058583470577035,0.00019485449082821886,-46.464041420260266,6.928056234705087,0.00018089810255096718,7.901020250826958e-08
154,6.928056234705087,7.058583470577035,0.00018089810255096718,-46.464041420260266,6.928056742883813,0.00016794128980104,7.335083195833457e-08
155,6.928056742883813,7.058583470577035,0.00016794128980104,-46.464041420260266,6.928057214662572,0.00015591246796809014,6.809683356873207e-08
